input_text_ids,input_text,target_text,prefix
498657:3,Steamed fresh so brought hot hot hot to your table .,NULL ~ food quality,TAD
498657:4,"The wait here is long for dim sum , but if you don ' t like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",wait ~ service general ~~ NULL ~ restaurant miscellaneous ~~ atmosphere ~ ambience general,TAD
498657:5,"A few tips : skip the turnip cake , roast pork buns and egg custards .",turnip cake ~ food quality ~~ roast pork buns ~ food quality ~~ egg custards ~ food quality,TAD
498657:6,These are overpriced and you can get better just around the corner :,NULL ~ food quality ~~ NULL ~ food prices,TAD
503807:1,I was pleasantly suprised .,NULL ~ restaurant general,TAD
503807:2,The food was exceptional .,food ~ food quality,TAD
503807:4,"I choose to go with one of the special , the braised lamb shank in red wine , which was excellent .",braised lamb shank in red wine ~ food quality,TAD
503807:5,The service was friendly and the atmosphere was casual .,service ~ service general ~~ atmosphere ~ ambience general,TAD
503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal ~ food quality ~~ restaurant ~ ambience general,TAD
505535:0,this little place has a cute interior decor and affordable city prices .,place ~ restaurant prices ~~ interior decor ~ ambience general,TAD
505535:1,"the pad se ew chicken was delicious , however the pad thai was far too oily .",pad se ew chicken ~ food quality ~~ pad thai ~ food quality,TAD
507755:0,"Have eaten at Ginger House several times , and it ' s always good .",Ginger House ~ restaurant general,TAD
507755:1,The fried dumplings are GREAT !,fried dumplings ~ food quality,TAD
507755:2,Finally a reliable Chinese restaurant !,Chinese restaurant ~ restaurant general,TAD
507844:0,This place would be so much better served by being run by a group that actually understands customer service .,customer service ~ service general,TAD
507844:1,"The only thing you can do here is walk in and eat . . but planning an event , especially a small , intimate one , forget about it .",NULL ~ restaurant miscellaneous,TAD
507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !",NULL ~ service general,TAD
507844:3,"Nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything .",NULL ~ service general,TAD
507844:4,"Terrible , terrible management - deserves to be shut - down .",NULL ~ restaurant general ~~ management ~ service general,TAD
507937:0,Never fails to please .,NULL ~ restaurant general,TAD
507937:1,"delicious bagels , especially when right out of the oven .",bagels ~ food quality,TAD
507937:2,Spreads and toppings are great - though a bit pricey .,Spreads ~ food quality ~~ toppings ~ food quality ~~ Spreads ~ food prices ~~ toppings ~ food prices,TAD
507937:3,Service is fast and friendly .,Service ~ service general,TAD
507937:4,"Only drawback - they won ' t toast your bagel , and they don ' t make eggs for the bagel .",NULL ~ service general,TAD
507937:5,But that is highly forgivable .,NULL ~ service general,TAD
509227:0,"Been there , done that , and New York , it ' s not that big a deal .",NULL ~ restaurant general,TAD
509227:1,"The food is decent at best , and the ambience , well , it ' s a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",food ~ food quality ~~ ambience ~ ambience general,TAD
509227:2,"If celebrities make you sweat , then your in for a ride , but if your like most around these parts then you ' ll just yawn and wonder whats with all the hype .",NULL ~ restaurant miscellaneous,TAD
509227:3,"Rao is a good restaurant , but it ' s nothing special .",Rao ~ restaurant general,TAD
511290:1,"But after last night , Spice Grill is the only place I ' m eating indian cuisine .",indian cuisine ~ food quality,TAD
511290:2,You must try the shrimp appetizers .,shrimp appetizers ~ food quality,TAD
511290:3,Even my Indian friend couldn ' t believe how good and tasty everything was .,NULL ~ food quality,TAD
511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,staff ~ service general ~~ ambience ~ ambience general,TAD
512294:0,"Great food , great prices , great service .",service ~ service general ~~ food ~ food quality ~~ NULL ~ restaurant prices,TAD
512294:1,"If you are looking for a good quality , cheap eats - this is the place .",eats ~ food quality ~~ eats ~ food prices,TAD
512925:0,it ' s a perfect place to have a amanzing indian food .,indian food ~ food quality,TAD
512925:1,I really loved the different and inovated touch that ' s the cheff gives to the food .,cheff ~ food style_options,TAD
512925:2,"also it ' s great to have dinner in a very romantic and confortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place !",service ~ service general ~~ place ~ ambience general,TAD
513395:1,"Their bagels are fine , but they are a little overcooked , and not really a ' special ' bagel experience .",bagels ~ food quality,TAD
513521:0,Great bagels made the old - fashioned way .,bagels ~ food quality ~~ bagels ~ food style_options,TAD
513521:2,Drawbacks : service is slow and they don ' t toast !,service ~ service general,TAD
519425:0,The food was absolutely amazing ! !,food ~ food quality,TAD
519425:1,The baked clams octopus we shared as appetizers were the best we ' ve ever had ! !,baked clams octopus ~ food quality,TAD
519425:2,"The lamb was tender so full of flavor , the dessert was divine ! !",lamb ~ food quality ~~ dessert ~ food quality,TAD
519425:3,The waiter was attentive .,waiter ~ service general,TAD
519425:4,The place itself is beautiful the bar scene seems to be happening .,place ~ ambience general ~~ bar scene ~ ambience general,TAD
521916:0,"Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion . . try the potato stuff kanish best one .",waiter ~ service general ~~ potato stuff kanish ~ food quality ~~ Appetizers ~ food quality,TAD
521916:1,"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",chicken ~ food quality ~~ salmon ~ food quality ~~ servings for main entree ~ food style_options,TAD
521916:2,Dessert is a joke . . . dont bother,Dessert ~ food quality,TAD
527109:0,"Volare virgins or weekly regulars , everyone gets treated the same and you can ' t ask for more than that when the service is this friendly .",service ~ service general,TAD
527109:1,"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .",portions ~ food style_options ~~ veal ~ food style_options ~~ feel ~ ambience general,TAD
527109:2,"The anti - pasta was excellent , especially the calamari , as were the filling pasta mains .",anti - pasta ~ food quality ~~ calamari ~ food quality ~~ pasta mains ~ food quality ~~ pasta mains ~ food style_options,TAD
527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,wine list ~ drinks style_options ~~ meal ~ food prices,TAD
527109:4,"Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .",measures of liquers ~ drinks style_options ~~ NULL ~ restaurant prices,TAD
528251:0,Fantastic place .,place ~ restaurant general,TAD
528251:1,Cute and decorative .,NULL ~ ambience general,TAD
528251:2,A pleasant surprise .,NULL ~ restaurant general,TAD
528251:3,Go there to relax and feel like your somewhere else .,NULL ~ ambience general,TAD
530517:0,Lucky Strike is a great casual place to just grab a bite to eat .,Lucky Strike ~ restaurant general,TAD
530517:2,"Great food , great decor , great service .",service ~ service general ~~ food ~ food quality ~~ decor ~ ambience general,TAD
530517:3,I recommend it !,NULL ~ restaurant general,TAD
535086:0,"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !",spot ~ restaurant miscellaneous,TAD
535086:1,( Always ask the bartender for the SEASONAL beer ! ! !,SEASONAL beer ~ drinks quality,TAD
535086:2,Guaranteed to be a tasty experience ! ),NULL ~ drinks quality,TAD
535086:3,Excellent spot for holiday get togethers with co - workers or friends that you haven ' t seen in a while .,spot ~ restaurant miscellaneous,TAD
535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !,Heartland Brewery ~ restaurant general,TAD
535086:5,All the people that I bring there go back on their own and bring THEIR friends !,NULL ~ restaurant miscellaneous,TAD
535086:6,Go there once and oh yes . . . you will go back . . . you will . . .,NULL ~ restaurant general,TAD
535171:0,What a great place !,place ~ restaurant general,TAD
535171:1,Not the typical NYC gimmick theme restaurant .,restaurant ~ ambience general,TAD
535171:2,"A cool bar with great food , and tons of excellent beer .",food ~ food quality ~~ beer ~ drinks style_options ~~ bar ~ ambience general ~~ beer ~ drinks quality,TAD
535171:3,And even with it ' s Pub atmosphere they were great to my kids too !,NULL ~ service general,TAD
535171:4,Loved it !,NULL ~ restaurant general,TAD
535248:1,The shrimp scampi was excellent and the antipasti were plentiful .,shrimp scampi ~ food quality ~~ antipasti ~ food style_options,TAD
535248:2,It is expensive but well worth the money .,NULL ~ restaurant general ~~ NULL ~ restaurant prices,TAD
535248:3,"If you venture off the island of Manhattan and can ' t seem to find a great Italian restaurant , drive to Corona .",Corona ~ restaurant general,TAD
536919:0,The only thing more wonderful than the food ( which is exceptional ) is the service .,service ~ service general ~~ food ~ food quality,TAD
536919:1,The only thing the waiters don ' t do for you is wipe your chin when you leave .,waiters ~ service general,TAD
536919:2,Wonderful at holiday time .,NULL ~ restaurant miscellaneous,TAD
541532:0,Cozy romantic atomosphere with only around 15 tables at most .,atomosphere ~ ambience general,TAD
541532:1,Service was very prompt but slightly rushed .,Service ~ service general ~~ Service ~ service general,TAD
541532:2,"Food was very good , but not what I would consider out of this world .",Food ~ food quality,TAD
541532:3,Go here for a romantic dinner but not for an all out wow dining experience .,NULL ~ restaurant miscellaneous ~~ NULL ~ ambience general,TAD
553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian .,NULL ~ restaurant miscellaneous,TAD
553097:1,Too bad the food wasn ' t of the same heritage .,food ~ food quality,TAD
553097:2,"The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",porcini mushroom pasta special ~ food quality ~~ seafood tagliatelle ~ food quality,TAD
553097:3,A real dissapointment .,NULL ~ food quality,TAD
553097:4,But that wasn ' t the icing on the cake : a tiramisu that resembled nothing I have ever had .,tiramisu ~ food quality,TAD
553097:5,They should have called it mascarpone with chocolate chips - good but a far cry from what the name implies .,NULL ~ food quality,TAD
553097:6,Priced at upper intermediate range .,NULL ~ restaurant prices,TAD
555734:0,I really liked this place .,place ~ restaurant general,TAD
555734:1,"Everything I had was good , and I ' m a eater .",NULL ~ food quality,TAD
555734:2,It was pretty inexpensive too .,NULL ~ restaurant prices,TAD
558423:0,This place has the best Chinese style BBQ ribs in the city .,BBQ ribs ~ food quality ~~ BBQ ribs ~ food style_options,TAD
558423:1,I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,rice dishes ~ food quality ~~ congee ( rice porridge ) ~ food quality,TAD
558423:2,It ' s great to go for a quick lunch either alone or with a friend .,NULL ~ restaurant miscellaneous,TAD
558423:3,It ' s definately not a place to go if you want to impress someone .,place ~ restaurant miscellaneous,TAD
558423:4,"However , if you want great food at a great price and don ' t mind the decor , you can ' t beat this place .",food ~ food quality ~~ decor ~ ambience general ~~ food ~ food prices,TAD
558423:5,Quick and friendly service .,service ~ service general,TAD
558423:6,This is one of the best comfort food places in the city .,NULL ~ restaurant general,TAD
558423:7,It ' s somewhere you can eat and be happy .,NULL ~ restaurant general,TAD
561054:1,"When you ' re sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you ' d never know there was a world outside .",main dining room ~ ambience general ~~ ceiling ~ ambience general,TAD
561054:2,"The food is wonderful , tasty and filling , and the service is professional and friendly .",service ~ service general ~~ food ~ food quality ~~ food ~ food style_options,TAD
561054:3,"I can ' t wait for summer , when they serve outside on their gigantic patio .",patio ~ ambience general,TAD
565344:0,I recently tried Suan and I thought that it was great .,Suan ~ restaurant general,TAD
565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money .,place ~ restaurant general ~~ food ~ food style_options ~~ food ~ food prices,TAD
565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service ~ service general ~~ food ~ food quality ~~ hot sauce ~ food quality,TAD
565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood .,NULL ~ restaurant general,TAD
571962:0,They all know you .,NULL ~ service general,TAD
571962:1,Good food .,food ~ food quality,TAD
571962:2,Good drink .,drink ~ drinks quality,TAD
571962:3,How do you rate home ?,NULL ~ restaurant miscellaneous,TAD
578016:0,I have never had cheescake like this .,cheescake ~ food quality,TAD
578016:1,I thought I had died and gone to heaven .,NULL ~ food quality,TAD
584025:0,"Great spot , whether looking for a couple of drinks or quiet dinner .",spot ~ restaurant general ~~ spot ~ restaurant miscellaneous,TAD
584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months .,outdoor seating ~ ambience general,TAD
584025:2,The food is great and they have a good selecion of wines at reasonable prices .,food ~ food quality ~~ selecion of wines ~ drinks style_options ~~ selecion of wines ~ drinks prices,TAD
584025:3,Have been several times and it never dissapoints .,NULL ~ restaurant general,TAD
608500:1,We were less than impressed .,NULL ~ restaurant general,TAD
608500:2,"While the ambiance and atmosphere were great , the food and service could have been a lot better .",service ~ service general ~~ food ~ food quality ~~ ambiance ~ ambience general ~~ atmosphere ~ ambience general,TAD
608500:3,"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .",chicken casserole ~ food quality ~~ chicken casserole ~ food style_options,TAD
608500:4,Probably would not go again . . .,NULL ~ restaurant general,TAD
610611:0,"i ' ve been to sapphire twice and both times the food was fine , if not good .",food ~ food quality,TAD
610611:1,"stick with the chicken , beef , and lamb dishes .",chicken ~ food quality ~~ beef ~ food quality ~~ lamb dishes ~ food quality,TAD
610611:4,"service is friendly , and never had a problem walking in and getting a table .",service ~ service general ~~ NULL ~ restaurant miscellaneous,TAD
610611:6,skip dessert .,dessert ~ food quality,TAD
611117:0,Best Reuben sandwich ever !,Reuben sandwich ~ food quality,TAD
611117:1,A classic !,NULL ~ food quality,TAD
611117:2,Don ' t miss Bloom ' s on your next trip to Manhatten .,Bloom ' s ~ restaurant general,TAD
611117:3,"It was the first place we ate on our first trip to New York , and it will be the last place we stop as we head out of town on our next trip to New York .",place ~ restaurant miscellaneous,TAD
611117:4,Thanks Bloom ' s for a lovely trip .,Bloom ' s ~ restaurant general,TAD
615180:1,"The food was not fresh , the sauces were bland and very oily .",food ~ food quality ~~ sauces ~ food quality,TAD
615180:2,It just wasn ' t Thai .,NULL ~ food quality,TAD
620892:1,Was surprisingly disappointed .,NULL ~ food quality,TAD
620892:2,Pizza was a little soggy .,Pizza ~ food quality,TAD
620892:3,Ravioli was good . . . but I have to say that I found everything a bit overpriced .,Ravioli ~ food quality ~~ NULL ~ food prices,TAD
620892:4,Not enough wines by the glass either .,wines by the glass ~ drinks style_options,TAD
620892:5,"Service , however , was excellent . . . and I liked the setting / atmosphere a lot .",Service ~ service general ~~ setting / atmosphere ~ service general ~~ NULL ~ ambience general,TAD
620892:6,"Food was just average . . . if they lowered the prices just a bit , it would be a bigger draw .",Food ~ food quality ~~ Food ~ food prices,TAD
624715:0,This place is a great bargain .,place ~ restaurant prices,TAD
624715:1,Authentic Pakistani food .,Pakistani food ~ food quality,TAD
624715:2,People are always friendly .,People ~ service general,TAD
624715:3,Don ' t waste money on decor .,decor ~ ambience general,TAD
624715:4,"Just straight up cheap , good food .",food ~ food quality ~~ food ~ food prices,TAD
626269:0,Faan is sooo good .,Faan ~ restaurant general,TAD
626269:1,The best pad thai i ' ve ever had .,pad thai ~ food quality,TAD
626269:2,The design and atmosphere is just as good .,design ~ ambience general ~~ atmosphere ~ ambience general,TAD
626269:3,bottles of wine are cheap and good .,bottles of wine ~ drinks prices ~~ bottles of wine ~ drinks quality,TAD
626269:4,What more could you want ?,NULL ~ restaurant general,TAD
630914:0,The food was actually aweful .,food ~ food quality,TAD
630914:1,I ' m not picky - but it was actually gross .,NULL ~ food quality,TAD
630914:2,"The mussles were the fishiest things I ' ve ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w / chicken had bones in it . . . It was disgusting .",mussles ~ food quality ~~ seabass ~ food quality ~~ goat cheese salad ~ food quality ~~ penne w / chicken ~ food quality,TAD
630914:3,"Nice atmosphere , the service was very pleasant and the desert was good .",service ~ service general ~~ desert ~ food quality ~~ atmosphere ~ ambience general,TAD
630914:4,Wouldn ' t recomend it for dinner !,NULL ~ restaurant general,TAD
632121:0,This is the perfect date spot for Williamsburg couples .,NULL ~ restaurant miscellaneous,TAD
632121:1,The jukebox plays everything from Italian Opera to The Strokes .,jukebox ~ ambience general,TAD
632121:2,"The food is amazing , rich pastas and fresh doughy pizza .",food ~ food quality ~~ pizza ~ food quality ~~ pastas ~ food style_options,TAD
632121:3,"Best of all is the warm vibe , the owner is super friendly and service is fast .",owner ~ service general ~~ service ~ service general ~~ vibe ~ ambience general,TAD
632121:4,"If only they delivered , they ' d make a mint !",NULL ~ restaurant miscellaneous,TAD
657129:0,go here for the drinks !,drinks ~ drinks quality,TAD
657129:3,the drinks are amazing and half off till 8pm .,drinks ~ drinks prices ~~ drinks ~ drinks quality,TAD
657129:4,"Ask for Usha , the nicest bartender in manhattan .",Usha ~ service general,TAD
657129:5,My fav was the sassy lassi . . .,sassy lassi ~ drinks quality,TAD
680345:0,This is an amazing place to try some roti rolls .,roti rolls ~ food quality,TAD
680345:1,I really recommend the very simple Unda ( Egg ) rolls .,Unda ( Egg ) rolls ~ food quality,TAD
680345:2,"Delicate spices , onions , eggs and a kick - ass roti .",spices ~ food quality ~~ onions ~ food quality ~~ eggs ~ food quality ~~ roti ~ food quality,TAD
680345:3,Amazing !,NULL ~ food quality,TAD
680390:0,"Toons has recently been redone , so it ' s now a very attractive space .",Toons ~ ambience general,TAD
680390:1,The food ' s as good as ever .,food ~ food quality,TAD
680390:2,"In an area sadly lacking in decent Thai food , this is one of the best spots .",Thai food ~ food quality,TAD
682250:0,"Went here last night - nice decor , good service , but the food was surprisingly excellent .",service ~ service general ~~ food ~ food quality ~~ decor ~ ambience general,TAD
682250:1,"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",portions ~ food style_options,TAD
682250:3,Can ' t wait to go back .,NULL ~ restaurant general,TAD
682391:0,Best drumsticks over rice and sour spicy soup in town !,drumsticks over rice ~ food quality ~~ sour spicy soup ~ food quality,TAD
682391:1,Beef noodle soup is good as well .,Beef noodle soup ~ food quality,TAD
682391:2,The service is good and the resturant is clean .,service ~ service general ~~ resturant ~ ambience general,TAD
682391:3,Best Taiwanese food in NY !,Taiwanese food ~ food quality,TAD
707917:0,I have been to Rao ' s probably 15 times the past 3 years and it keeps getting better .,Rao ' s ~ restaurant general,TAD
707917:1,"For those that go once and don ' t enjoy it , all I can say is that they just don ' t get it .",NULL ~ restaurant general,TAD
707917:2,Rao ' s has the best service and atmosphere in NYC .,service ~ service general ~~ atmosphere ~ ambience general,TAD
707917:3,Good luck getting a table .,NULL ~ restaurant miscellaneous,TAD
709294:0,My roommate and I LOVE this place .,place ~ restaurant general,TAD
709294:1,"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .",outdoor seating ~ ambience general,TAD
709294:2,Indoor was very cozy and cute .,Indoor ~ ambience general,TAD
709294:3,"The portion sizes here are huge , and the sushi is good .",sushi ~ food quality ~~ portion ~ food style_options,TAD
709294:5,Staff is very accomodating .,Staff ~ service general,TAD
713152:0,"Excellent dumplings served amid clean , chic decor .",dumplings ~ food quality ~~ decor ~ ambience general,TAD
713152:1,"I got the $ 10 10 - piece dim sum combo , every bite of which was great .",$ 10 10 - piece dim sum combo ~ food quality,TAD
713152:2,But $ 1 for each small piece ? ? ?,NULL ~ food prices,TAD
713152:3,Not worth it .,NULL ~ food prices,TAD
713152:4,I won ' t go back unless someone else is footing the bill .,NULL ~ restaurant general ~~ NULL ~ restaurant prices,TAD
717570:1,The decor is very simple but comfortable .,decor ~ ambience general,TAD
717570:2,The food was delicious but do not come here on a empty stomach .,food ~ food quality ~~ food ~ food style_options,TAD
717570:3,The portions are small but being that the food was so good makes up for that .,food ~ food quality ~~ portions ~ food style_options,TAD
717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,crabmeat lasagna ~ food quality ~~ chocolate bread pudding ~ food quality,TAD
717570:5,The staff there is very attentive and down to earth .,staff ~ service general,TAD
717570:6,I loved it and would go again .,NULL ~ restaurant general,TAD
720418:0,Great Indian food and the service is incredible .,service ~ service general ~~ Indian food ~ food quality,TAD
720418:1,The owner truly caters to all your needs .,owner ~ service general,TAD
720418:2,"When family came in he gave them apps to test their palets , and then ordered for them .",NULL ~ service general,TAD
720418:3,Everyone was more then happy with his choices .,NULL ~ service general,TAD
720418:4,Great food and the prices are very reasonable .,food ~ food quality ~~ NULL ~ restaurant prices,TAD
720620:1,The food here does a great service to the name ( Cantonese that is . . . ) .,food ~ food quality,TAD
720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork .,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork ~ food quality,TAD
720620:3,This dish is my favorite and I always get it when I go there and never get tired of it .,dish ~ food quality,TAD
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .",congee ~ food quality ~~ Ow Ley Soh ~ food quality,TAD
720620:5,Simply some good tasting Chinese food at incredible prices . . .,Chinese food ~ food quality ~~ Chinese food ~ food prices,TAD
720620:6,Service is not what you are coming here for . . .,Service ~ service general,TAD
720620:8,Big Wong is a great place to eat and fill your stomach .,Big Wong ~ restaurant general,TAD
735448:1,"whoever the jazz duo was , they were on POINT .",jazz duo ~ ambience general,TAD
735448:2,"good music , great food , speedy service affordable prices .",service ~ service general ~~ food ~ food quality ~~ NULL ~ restaurant prices ~~ music ~ ambience general,TAD
735448:3,even the wine by the glass was good .,wine by the glass ~ drinks quality,TAD
735448:4,"its a little out of the way if you don ' t live in the neighborhood , but definitely worth the trip from wherever you are .",NULL ~ restaurant general ~~ NULL ~ location general,TAD
737999:0,Consistently good Japanese Tapas .,Japanese Tapas ~ food quality,TAD
737999:2,Always good drinks and service is pretty good ;,service ~ service general ~~ drinks ~ drinks quality,TAD
737999:3,Atmosphere is nice and relaxed too . . .,Atmosphere ~ ambience general,TAD
737999:4,A great place to meet up for some food and drinks . . .,place ~ restaurant miscellaneous,TAD
737999:5,Yakitori ( bbq meats ) is tasty too .,Yakitori ( bbq meats ) ~ food quality,TAD
740923:1,"If you don ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .",staff ~ service general ~~ fish ~ food quality ~~ sushi chef ~ restaurant miscellaneous,TAD
740923:2,Price and quality of fish alone will keep us from making a return visit .,NULL ~ restaurant general ~~ fish ~ food quality ~~ fish ~ food prices,TAD
740923:3,Wasn ' t going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .,chef ~ food quality,TAD
740923:4,No thanks ! ! !,NULL ~ restaurant general,TAD
744478:0,"This place , which is only a few months old , is perhaps Queens ' biggest secret !",place ~ restaurant general,TAD
744478:1,"Fabulous decor - makes you feel like you ' re in a trendy Manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you ' re a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . . very Soho / Village / Upper West Side minus the expensive prices and pretentious clientele . . . . . all on Roosevelt Avenue !",staff ~ service general ~~ food ~ food quality ~~ Rice Avenue ~ restaurant prices ~~ decor ~ ambience general ~~ Rice Avenue ~ ambience general ~~ food ~ food prices ~~ Rice Avenue ~ location general,TAD
746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,waiter ~ service general,TAD
746254:1,We were then shooed inside .,NULL ~ service general,TAD
746254:2,"One would think we ' d get an apology or complimentary drinks - instead , we got a snobby waiter wouldn ' t even take our order for 15 minutes and gave us lip when we asked him to do so .",waiter ~ service general,TAD
746254:3,"We left , never to return .",NULL ~ restaurant general,TAD
746254:4,"With so many good restaurants on the UWS , I don ' t need overpriced food , absurdly arrogant wait - staff who don ' t recognize they work at a glorified diner , clumsy service , and management that doesn ' t care .",wait - staff ~ service general ~~ service ~ service general ~~ management ~ service general ~~ food ~ food prices,TAD
751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .,service ~ service general ~~ food ~ food quality ~~ food ~ food prices,TAD
754495:2,The food is okay and the prices here are mediocre .,food ~ food quality ~~ NULL ~ restaurant prices,TAD
757762:0,Baluchi ' s has solid food and a nice decor at reasonable prices .,food ~ food quality ~~ Baluchi ' s ~ restaurant prices ~~ decor ~ ambience general,TAD
757762:1,The only problem is that the manager is a complete incompetent .,manager ~ service general,TAD
757762:2,He offers subpar service and has no personality .,service ~ service general,TAD
757762:3,"In fact , it appears he is going to go postal at any moment .",NULL ~ service general,TAD
757762:5,There is no excuse for such lousy service !,service ~ service general,TAD
758263:0,I have never before eaten 40 pieces of relatively good nigiri .,nigiri ~ food quality,TAD
758263:2,You can do it here .,NULL ~ food style_options,TAD
758263:3,$ 20 for all you can eat sushi cannot be beaten .,all you can eat sushi ~ food prices,TAD
759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .",Areo ~ restaurant general,TAD
759781:2,"Most of the servers are very attentive , friendly and quite attractive .",servers ~ service general,TAD
759781:4,"The vibe is very relaxed and cozy , service was great and the food was excellent !",service ~ service general ~~ food ~ food quality ~~ vibe ~ ambience general,TAD
759781:5,Me and my girls will definitely go back .,NULL ~ restaurant general,TAD
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,Food ~ food quality ~~ view of the new york city skiline ~ location general,TAD
773720:1,I would highly recommand requesting a table by the window .,NULL ~ location general,TAD
773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .,service ~ service general ~~ place ~ ambience general,TAD
872763:1,The food is great .,food ~ food quality,TAD
872763:2,Personal pans are the perfect size for those hungry nights .,Personal pans ~ food style_options,TAD
872763:3,I heartily recommend .,NULL ~ restaurant general,TAD
872763:4,There is a downside if you ' re ordering in - - the delivery guys have MAJOR attitude .,delivery guys ~ service general,TAD
872763:5,Never have I had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c I live in a walkup ) who always seem disappointed with their tips .,delivery guys ~ service general,TAD
875139:0,"Love the scene first off - the place has a character and nice light to it . . very fortunate , location wise .",scene ~ ambience general ~~ place ~ ambience general ~~ location ~ location general,TAD
875139:1,The pizza was pretty good and huge .,pizza ~ food quality ~~ pizza ~ food style_options,TAD
875139:2,The price very reasonable .,NULL ~ restaurant prices,TAD
875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . . a bucket of food literally .,penne a la vodka ~ food style_options,TAD
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can ' t not mention or undermine .,NULL ~ food quality,TAD
875139:6,"The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . . got a little moody afterwards cause was stuffed . . . lol",pasta penne ~ food quality ~~ pasta penne ~ food style_options,TAD
929329:2,"La Rosa waltzes in , and I think they are doing it the best .",La Rosa ~ food quality,TAD
929329:3,"Interesting selection , good wines , service fine , fun decor .",service ~ service general ~~ selection ~ food style_options ~~ decor ~ ambience general ~~ wines ~ drinks quality,TAD
935633:1,I love it .,NULL ~ restaurant general,TAD
935633:2,I plan on stopping by next week as well .,NULL ~ restaurant general,TAD
935633:3,"I found it on a cold night , the perfect spot to warm up .",spot ~ restaurant miscellaneous,TAD
935633:4,I recieved prompt service with a smile .,service ~ service general,TAD
935633:5,"To me it exemplifies Soho , cute , artsy , interesting .",NULL ~ ambience general,TAD
935633:6,Definately check it out ! ! !,NULL ~ restaurant general,TAD
955711:0,This place blew me away . . . by far my new favorite restaurant on the uppereast side .,place ~ restaurant general,TAD
955711:1,The wine list is extensive and impressive .,wine list ~ drinks style_options,TAD
955711:2,LOVE the atmosphere - felt like I was in Paris .,atmosphere ~ ambience general,TAD
955711:3,The mussels were fantastic and so was the dessert . . . definitely going to be back very soon .,NULL ~ restaurant general ~~ mussels ~ food quality ~~ dessert ~ food quality,TAD
957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna .,service ~ service general ~~ staff ~ service general,TAD
