input_text_ids,input_text,target_text,prefix
527109:2,"The anti - pasta was excellent , especially the calamari , as were the filling pasta mains .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food style_options]",AD
527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,"The review expressed opinion on [drinks style_options], opinion on [food prices]",AD
527109:4,"Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .","The review expressed opinion on [drinks style_options], opinion on [restaurant prices]",AD
528251:0,Fantastic place .,The review expressed opinion on [restaurant general],AD
528251:1,Cute and decorative .,The review expressed opinion on [ambience general],AD
528251:2,A pleasant surprise .,The review expressed opinion on [restaurant general],AD
528251:3,Go there to relax and feel like your somewhere else .,The review expressed opinion on [ambience general],AD
530517:0,Lucky Strike is a great casual place to just grab a bite to eat .,The review expressed opinion on [restaurant general],AD
530517:2,"Great food , great decor , great service .","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
530517:3,I recommend it !,The review expressed opinion on [restaurant general],AD
535086:0,"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !",The review expressed opinion on [restaurant miscellaneous],AD
535086:1,( Always ask the bartender for the SEASONAL beer ! ! !,The review expressed opinion on [drinks quality],AD
535086:2,Guaranteed to be a tasty experience ! ),The review expressed opinion on [drinks quality],AD
535086:3,Excellent spot for holiday get togethers with co - workers or friends that you haven ' t seen in a while .,The review expressed opinion on [restaurant miscellaneous],AD
535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !,The review expressed opinion on [restaurant general],AD
535086:5,All the people that I bring there go back on their own and bring THEIR friends !,The review expressed opinion on [restaurant miscellaneous],AD
535086:6,Go there once and oh yes . . . you will go back . . . you will . . .,The review expressed opinion on [restaurant general],AD
535171:0,What a great place !,The review expressed opinion on [restaurant general],AD
535171:1,Not the typical NYC gimmick theme restaurant .,The review expressed opinion on [ambience general],AD
535171:2,"A cool bar with great food , and tons of excellent beer .","The review expressed opinion on [food quality], opinion on [drinks style_options], opinion on [ambience general], opinion on [drinks quality]",AD
535171:3,And even with it ' s Pub atmosphere they were great to my kids too !,The review expressed opinion on [service general],AD
535171:4,Loved it !,The review expressed opinion on [restaurant general],AD
535248:1,The shrimp scampi was excellent and the antipasti were plentiful .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
535248:2,It is expensive but well worth the money .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
535248:3,"If you venture off the island of Manhattan and can ' t seem to find a great Italian restaurant , drive to Corona .",The review expressed opinion on [restaurant general],AD
536919:0,The only thing more wonderful than the food ( which is exceptional ) is the service .,"The review expressed opinion on [service general], opinion on [food quality]",AD
536919:1,The only thing the waiters don ' t do for you is wipe your chin when you leave .,The review expressed opinion on [service general],AD
536919:2,Wonderful at holiday time .,The review expressed opinion on [restaurant miscellaneous],AD
541532:0,Cozy romantic atomosphere with only around 15 tables at most .,The review expressed opinion on [ambience general],AD
541532:1,Service was very prompt but slightly rushed .,"The review expressed opinion on [service general], opinion on [service general]",AD
541532:2,"Food was very good , but not what I would consider out of this world .",The review expressed opinion on [food quality],AD
541532:3,Go here for a romantic dinner but not for an all out wow dining experience .,"The review expressed opinion on [restaurant miscellaneous], opinion on [ambience general]",AD
553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian .,The review expressed opinion on [restaurant miscellaneous],AD
553097:1,Too bad the food wasn ' t of the same heritage .,The review expressed opinion on [food quality],AD
553097:2,"The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .","The review expressed opinion on [food quality], opinion on [food quality]",AD
553097:3,A real dissapointment .,The review expressed opinion on [food quality],AD
553097:4,But that wasn ' t the icing on the cake : a tiramisu that resembled nothing I have ever had .,The review expressed opinion on [food quality],AD
553097:5,They should have called it mascarpone with chocolate chips - good but a far cry from what the name implies .,The review expressed opinion on [food quality],AD
553097:6,Priced at upper intermediate range .,The review expressed opinion on [restaurant prices],AD
555734:0,I really liked this place .,The review expressed opinion on [restaurant general],AD
555734:1,"Everything I had was good , and I ' m a eater .",The review expressed opinion on [food quality],AD
555734:2,It was pretty inexpensive too .,The review expressed opinion on [restaurant prices],AD
558423:0,This place has the best Chinese style BBQ ribs in the city .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
558423:1,I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
558423:2,It ' s great to go for a quick lunch either alone or with a friend .,The review expressed opinion on [restaurant miscellaneous],AD
558423:3,It ' s definately not a place to go if you want to impress someone .,The review expressed opinion on [restaurant miscellaneous],AD
558423:4,"However , if you want great food at a great price and don ' t mind the decor , you can ' t beat this place .","The review expressed opinion on [food quality], opinion on [ambience general], opinion on [food prices]",AD
558423:5,Quick and friendly service .,The review expressed opinion on [service general],AD
558423:6,This is one of the best comfort food places in the city .,The review expressed opinion on [restaurant general],AD
558423:7,It ' s somewhere you can eat and be happy .,The review expressed opinion on [restaurant general],AD
561054:1,"When you ' re sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you ' d never know there was a world outside .","The review expressed opinion on [ambience general], opinion on [ambience general]",AD
561054:2,"The food is wonderful , tasty and filling , and the service is professional and friendly .","The review expressed opinion on [service general], opinion on [food quality], opinion on [food style_options]",AD
561054:3,"I can ' t wait for summer , when they serve outside on their gigantic patio .",The review expressed opinion on [ambience general],AD
565344:0,I recently tried Suan and I thought that it was great .,The review expressed opinion on [restaurant general],AD
565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money .,"The review expressed opinion on [restaurant general], opinion on [food style_options], opinion on [food prices]",AD
565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,"The review expressed opinion on [service general], opinion on [food quality], opinion on [food quality]",AD
565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood .,The review expressed opinion on [restaurant general],AD
571962:0,They all know you .,The review expressed opinion on [service general],AD
571962:1,Good food .,The review expressed opinion on [food quality],AD
571962:2,Good drink .,The review expressed opinion on [drinks quality],AD
571962:3,How do you rate home ?,The review expressed opinion on [restaurant miscellaneous],AD
578016:0,I have never had cheescake like this .,The review expressed opinion on [food quality],AD
578016:1,I thought I had died and gone to heaven .,The review expressed opinion on [food quality],AD
584025:0,"Great spot , whether looking for a couple of drinks or quiet dinner .","The review expressed opinion on [restaurant general], opinion on [restaurant miscellaneous]",AD
584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months .,The review expressed opinion on [ambience general],AD
584025:2,The food is great and they have a good selecion of wines at reasonable prices .,"The review expressed opinion on [food quality], opinion on [drinks style_options], opinion on [drinks prices]",AD
584025:3,Have been several times and it never dissapoints .,The review expressed opinion on [restaurant general],AD
608500:1,We were less than impressed .,The review expressed opinion on [restaurant general],AD
608500:2,"While the ambiance and atmosphere were great , the food and service could have been a lot better .","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general], opinion on [ambience general]",AD
608500:3,"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
608500:4,Probably would not go again . . .,The review expressed opinion on [restaurant general],AD
610611:0,"i ' ve been to sapphire twice and both times the food was fine , if not good .",The review expressed opinion on [food quality],AD
610611:1,"stick with the chicken , beef , and lamb dishes .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
610611:4,"service is friendly , and never had a problem walking in and getting a table .","The review expressed opinion on [service general], opinion on [restaurant miscellaneous]",AD
610611:6,skip dessert .,The review expressed opinion on [food quality],AD
611117:0,Best Reuben sandwich ever !,The review expressed opinion on [food quality],AD
611117:1,A classic !,The review expressed opinion on [food quality],AD
611117:2,Don ' t miss Bloom ' s on your next trip to Manhatten .,The review expressed opinion on [restaurant general],AD
611117:3,"It was the first place we ate on our first trip to New York , and it will be the last place we stop as we head out of town on our next trip to New York .",The review expressed opinion on [restaurant miscellaneous],AD
611117:4,Thanks Bloom ' s for a lovely trip .,The review expressed opinion on [restaurant general],AD
615180:1,"The food was not fresh , the sauces were bland and very oily .","The review expressed opinion on [food quality], opinion on [food quality]",AD
615180:2,It just wasn ' t Thai .,The review expressed opinion on [food quality],AD
620892:1,Was surprisingly disappointed .,The review expressed opinion on [food quality],AD
620892:2,Pizza was a little soggy .,The review expressed opinion on [food quality],AD
620892:3,Ravioli was good . . . but I have to say that I found everything a bit overpriced .,"The review expressed opinion on [food quality], opinion on [food prices]",AD
620892:4,Not enough wines by the glass either .,The review expressed opinion on [drinks style_options],AD
620892:5,"Service , however , was excellent . . . and I liked the setting / atmosphere a lot .","The review expressed opinion on [service general], opinion on [service general], opinion on [ambience general]",AD
620892:6,"Food was just average . . . if they lowered the prices just a bit , it would be a bigger draw .","The review expressed opinion on [food quality], opinion on [food prices]",AD
624715:0,This place is a great bargain .,The review expressed opinion on [restaurant prices],AD
624715:1,Authentic Pakistani food .,The review expressed opinion on [food quality],AD
624715:2,People are always friendly .,The review expressed opinion on [service general],AD
624715:3,Don ' t waste money on decor .,The review expressed opinion on [ambience general],AD
624715:4,"Just straight up cheap , good food .","The review expressed opinion on [food quality], opinion on [food prices]",AD
626269:0,Faan is sooo good .,The review expressed opinion on [restaurant general],AD
626269:1,The best pad thai i ' ve ever had .,The review expressed opinion on [food quality],AD
626269:2,The design and atmosphere is just as good .,"The review expressed opinion on [ambience general], opinion on [ambience general]",AD
626269:3,bottles of wine are cheap and good .,"The review expressed opinion on [drinks prices], opinion on [drinks quality]",AD
626269:4,What more could you want ?,The review expressed opinion on [restaurant general],AD
630914:0,The food was actually aweful .,The review expressed opinion on [food quality],AD
630914:1,I ' m not picky - but it was actually gross .,The review expressed opinion on [food quality],AD
630914:2,"The mussles were the fishiest things I ' ve ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w / chicken had bones in it . . . It was disgusting .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
630914:3,"Nice atmosphere , the service was very pleasant and the desert was good .","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
630914:4,Wouldn ' t recomend it for dinner !,The review expressed opinion on [restaurant general],AD
632121:0,This is the perfect date spot for Williamsburg couples .,The review expressed opinion on [restaurant miscellaneous],AD
632121:1,The jukebox plays everything from Italian Opera to The Strokes .,The review expressed opinion on [ambience general],AD
632121:2,"The food is amazing , rich pastas and fresh doughy pizza .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food style_options]",AD
632121:3,"Best of all is the warm vibe , the owner is super friendly and service is fast .","The review expressed opinion on [service general], opinion on [service general], opinion on [ambience general]",AD
632121:4,"If only they delivered , they ' d make a mint !",The review expressed opinion on [restaurant miscellaneous],AD
657129:0,go here for the drinks !,The review expressed opinion on [drinks quality],AD
657129:3,the drinks are amazing and half off till 8pm .,"The review expressed opinion on [drinks prices], opinion on [drinks quality]",AD
657129:4,"Ask for Usha , the nicest bartender in manhattan .",The review expressed opinion on [service general],AD
657129:5,My fav was the sassy lassi . . .,The review expressed opinion on [drinks quality],AD
680345:0,This is an amazing place to try some roti rolls .,The review expressed opinion on [food quality],AD
680345:1,I really recommend the very simple Unda ( Egg ) rolls .,The review expressed opinion on [food quality],AD
680345:2,"Delicate spices , onions , eggs and a kick - ass roti .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
680345:3,Amazing !,The review expressed opinion on [food quality],AD
680390:0,"Toons has recently been redone , so it ' s now a very attractive space .",The review expressed opinion on [ambience general],AD
680390:1,The food ' s as good as ever .,The review expressed opinion on [food quality],AD
680390:2,"In an area sadly lacking in decent Thai food , this is one of the best spots .",The review expressed opinion on [food quality],AD
682250:0,"Went here last night - nice decor , good service , but the food was surprisingly excellent .","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
682250:1,"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",The review expressed opinion on [food style_options],AD
682250:3,Can ' t wait to go back .,The review expressed opinion on [restaurant general],AD
682391:0,Best drumsticks over rice and sour spicy soup in town !,"The review expressed opinion on [food quality], opinion on [food quality]",AD
682391:1,Beef noodle soup is good as well .,The review expressed opinion on [food quality],AD
682391:2,The service is good and the resturant is clean .,"The review expressed opinion on [service general], opinion on [ambience general]",AD
682391:3,Best Taiwanese food in NY !,The review expressed opinion on [food quality],AD
707917:0,I have been to Rao ' s probably 15 times the past 3 years and it keeps getting better .,The review expressed opinion on [restaurant general],AD
707917:1,"For those that go once and don ' t enjoy it , all I can say is that they just don ' t get it .",The review expressed opinion on [restaurant general],AD
707917:2,Rao ' s has the best service and atmosphere in NYC .,"The review expressed opinion on [service general], opinion on [ambience general]",AD
707917:3,Good luck getting a table .,The review expressed opinion on [restaurant miscellaneous],AD
709294:0,My roommate and I LOVE this place .,The review expressed opinion on [restaurant general],AD
709294:1,"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .",The review expressed opinion on [ambience general],AD
709294:2,Indoor was very cozy and cute .,The review expressed opinion on [ambience general],AD
709294:3,"The portion sizes here are huge , and the sushi is good .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
709294:5,Staff is very accomodating .,The review expressed opinion on [service general],AD
713152:0,"Excellent dumplings served amid clean , chic decor .","The review expressed opinion on [food quality], opinion on [ambience general]",AD
713152:1,"I got the $ 10 10 - piece dim sum combo , every bite of which was great .",The review expressed opinion on [food quality],AD
713152:2,But $ 1 for each small piece ? ? ?,The review expressed opinion on [food prices],AD
713152:3,Not worth it .,The review expressed opinion on [food prices],AD
713152:4,I won ' t go back unless someone else is footing the bill .,"The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
717570:1,The decor is very simple but comfortable .,The review expressed opinion on [ambience general],AD
717570:2,The food was delicious but do not come here on a empty stomach .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
717570:3,The portions are small but being that the food was so good makes up for that .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
717570:5,The staff there is very attentive and down to earth .,The review expressed opinion on [service general],AD
717570:6,I loved it and would go again .,The review expressed opinion on [restaurant general],AD
720418:0,Great Indian food and the service is incredible .,"The review expressed opinion on [service general], opinion on [food quality]",AD
720418:1,The owner truly caters to all your needs .,The review expressed opinion on [service general],AD
720418:2,"When family came in he gave them apps to test their palets , and then ordered for them .",The review expressed opinion on [service general],AD
720418:3,Everyone was more then happy with his choices .,The review expressed opinion on [service general],AD
720418:4,Great food and the prices are very reasonable .,"The review expressed opinion on [food quality], opinion on [restaurant prices]",AD
720620:1,The food here does a great service to the name ( Cantonese that is . . . ) .,The review expressed opinion on [food quality],AD
720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork .,The review expressed opinion on [food quality],AD
720620:3,This dish is my favorite and I always get it when I go there and never get tired of it .,The review expressed opinion on [food quality],AD
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .","The review expressed opinion on [food quality], opinion on [food quality]",AD
720620:5,Simply some good tasting Chinese food at incredible prices . . .,"The review expressed opinion on [food quality], opinion on [food prices]",AD
720620:6,Service is not what you are coming here for . . .,The review expressed opinion on [service general],AD
720620:8,Big Wong is a great place to eat and fill your stomach .,The review expressed opinion on [restaurant general],AD
735448:1,"whoever the jazz duo was , they were on POINT .",The review expressed opinion on [ambience general],AD
735448:2,"good music , great food , speedy service affordable prices .","The review expressed opinion on [service general], opinion on [food quality], opinion on [restaurant prices], opinion on [ambience general]",AD
735448:3,even the wine by the glass was good .,The review expressed opinion on [drinks quality],AD
735448:4,"its a little out of the way if you don ' t live in the neighborhood , but definitely worth the trip from wherever you are .","The review expressed opinion on [restaurant general], opinion on [location general]",AD
737999:0,Consistently good Japanese Tapas .,The review expressed opinion on [food quality],AD
737999:2,Always good drinks and service is pretty good ;,"The review expressed opinion on [service general], opinion on [drinks quality]",AD
737999:3,Atmosphere is nice and relaxed too . . .,The review expressed opinion on [ambience general],AD
737999:4,A great place to meet up for some food and drinks . . .,The review expressed opinion on [restaurant miscellaneous],AD
737999:5,Yakitori ( bbq meats ) is tasty too .,The review expressed opinion on [food quality],AD
740923:1,"If you don ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .","The review expressed opinion on [service general], opinion on [food quality], opinion on [restaurant miscellaneous]",AD
740923:2,Price and quality of fish alone will keep us from making a return visit .,"The review expressed opinion on [restaurant general], opinion on [food quality], opinion on [food prices]",AD
740923:3,Wasn ' t going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .,The review expressed opinion on [food quality],AD
740923:4,No thanks ! ! !,The review expressed opinion on [restaurant general],AD
744478:0,"This place , which is only a few months old , is perhaps Queens ' biggest secret !",The review expressed opinion on [restaurant general],AD
744478:1,"Fabulous decor - makes you feel like you ' re in a trendy Manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you ' re a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . . very Soho / Village / Upper West Side minus the expensive prices and pretentious clientele . . . . . all on Roosevelt Avenue !","The review expressed opinion on [service general], opinion on [food quality], opinion on [restaurant prices], opinion on [ambience general], opinion on [ambience general], opinion on [food prices], opinion on [location general]",AD
746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date .,The review expressed opinion on [service general],AD
746254:1,We were then shooed inside .,The review expressed opinion on [service general],AD
746254:2,"One would think we ' d get an apology or complimentary drinks - instead , we got a snobby waiter wouldn ' t even take our order for 15 minutes and gave us lip when we asked him to do so .",The review expressed opinion on [service general],AD
746254:3,"We left , never to return .",The review expressed opinion on [restaurant general],AD
746254:4,"With so many good restaurants on the UWS , I don ' t need overpriced food , absurdly arrogant wait - staff who don ' t recognize they work at a glorified diner , clumsy service , and management that doesn ' t care .","The review expressed opinion on [service general], opinion on [service general], opinion on [service general], opinion on [food prices]",AD
751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side .,"The review expressed opinion on [service general], opinion on [food quality], opinion on [food prices]",AD
754495:2,The food is okay and the prices here are mediocre .,"The review expressed opinion on [food quality], opinion on [restaurant prices]",AD
757762:0,Baluchi ' s has solid food and a nice decor at reasonable prices .,"The review expressed opinion on [food quality], opinion on [restaurant prices], opinion on [ambience general]",AD
757762:1,The only problem is that the manager is a complete incompetent .,The review expressed opinion on [service general],AD
757762:2,He offers subpar service and has no personality .,The review expressed opinion on [service general],AD
757762:3,"In fact , it appears he is going to go postal at any moment .",The review expressed opinion on [service general],AD
757762:5,There is no excuse for such lousy service !,The review expressed opinion on [service general],AD
758263:0,I have never before eaten 40 pieces of relatively good nigiri .,The review expressed opinion on [food quality],AD
758263:2,You can do it here .,The review expressed opinion on [food style_options],AD
758263:3,$ 20 for all you can eat sushi cannot be beaten .,The review expressed opinion on [food prices],AD
759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .",The review expressed opinion on [restaurant general],AD
759781:2,"Most of the servers are very attentive , friendly and quite attractive .",The review expressed opinion on [service general],AD
759781:4,"The vibe is very relaxed and cozy , service was great and the food was excellent !","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
759781:5,Me and my girls will definitely go back .,The review expressed opinion on [restaurant general],AD
773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,"The review expressed opinion on [food quality], opinion on [location general]",AD
773720:1,I would highly recommand requesting a table by the window .,The review expressed opinion on [location general],AD
773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .,"The review expressed opinion on [service general], opinion on [ambience general]",AD
872763:1,The food is great .,The review expressed opinion on [food quality],AD
872763:2,Personal pans are the perfect size for those hungry nights .,The review expressed opinion on [food style_options],AD
872763:3,I heartily recommend .,The review expressed opinion on [restaurant general],AD
872763:4,There is a downside if you ' re ordering in - - the delivery guys have MAJOR attitude .,The review expressed opinion on [service general],AD
872763:5,Never have I had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c I live in a walkup ) who always seem disappointed with their tips .,The review expressed opinion on [service general],AD
875139:0,"Love the scene first off - the place has a character and nice light to it . . very fortunate , location wise .","The review expressed opinion on [ambience general], opinion on [ambience general], opinion on [location general]",AD
875139:1,The pizza was pretty good and huge .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
875139:2,The price very reasonable .,The review expressed opinion on [restaurant prices],AD
875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . . a bucket of food literally .,The review expressed opinion on [food style_options],AD
875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can ' t not mention or undermine .,The review expressed opinion on [food quality],AD
875139:6,"The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . . got a little moody afterwards cause was stuffed . . . lol","The review expressed opinion on [food quality], opinion on [food style_options]",AD
929329:2,"La Rosa waltzes in , and I think they are doing it the best .",The review expressed opinion on [food quality],AD
929329:3,"Interesting selection , good wines , service fine , fun decor .","The review expressed opinion on [service general], opinion on [food style_options], opinion on [ambience general], opinion on [drinks quality]",AD
935633:1,I love it .,The review expressed opinion on [restaurant general],AD
935633:2,I plan on stopping by next week as well .,The review expressed opinion on [restaurant general],AD
935633:3,"I found it on a cold night , the perfect spot to warm up .",The review expressed opinion on [restaurant miscellaneous],AD
935633:4,I recieved prompt service with a smile .,The review expressed opinion on [service general],AD
935633:5,"To me it exemplifies Soho , cute , artsy , interesting .",The review expressed opinion on [ambience general],AD
935633:6,Definately check it out ! ! !,The review expressed opinion on [restaurant general],AD
955711:0,This place blew me away . . . by far my new favorite restaurant on the uppereast side .,The review expressed opinion on [restaurant general],AD
955711:1,The wine list is extensive and impressive .,The review expressed opinion on [drinks style_options],AD
955711:2,LOVE the atmosphere - felt like I was in Paris .,The review expressed opinion on [ambience general],AD
955711:3,The mussels were fantastic and so was the dessert . . . definitely going to be back very soon .,"The review expressed opinion on [restaurant general], opinion on [food quality], opinion on [food quality]",AD
957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna .,"The review expressed opinion on [service general], opinion on [service general]",AD
957145:2,"Over the years the host , Vittorio , and his crew , have always treated me as family - - although with all the business this not - so - little gem does , it amazing he ' s even able to remember a consistent but not - so - frequent visitor .","The review expressed opinion on [service general], opinion on [service general]",AD
957145:3,"I ' ve also been amazed at all the new additions in the past few years : A new Jazz Bar , the most fantastic Dining Garden , the Best Thin Crust Pizzas , and now a Lasagna Menu which is to die for ( these are not your average lasagnas ) !","The review expressed opinion on [food quality], opinion on [food quality], opinion on [ambience general], opinion on [ambience general]",AD
957145:4,I lOVE THIS PLACE !,The review expressed opinion on [restaurant general],AD
957145:5,Keep up the good work guys !,The review expressed opinion on [restaurant general],AD
958809:1,I have to say I have never had a disapointing meal here .,The review expressed opinion on [food quality],AD
958809:2,We could have made a meal of the yummy dumplings from the dumpling menu .,The review expressed opinion on [food quality],AD
958809:3,"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
ADLT#8:0,Love Al Di La,The review expressed opinion on [restaurant general],AD
ADLT#8:1,I recommend this place to everyone .,The review expressed opinion on [restaurant general],AD
ADLT#8:2,Great food .,The review expressed opinion on [food quality],AD
ADLT#2:0,One of my favorite places in Brooklyn .,The review expressed opinion on [restaurant general],AD
ADLT#2:1,"The pastas are incredible , the risottos ( particularly the sepia ) are fantastic and the braised rabbit is amazing .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
BFC#4:0,Overpriced and not tasty,"The review expressed opinion on [food quality], opinion on [food prices]",AD
BFC#4:1,The food here was mediocre at best .,The review expressed opinion on [food quality],AD
BFC#4:2,It was totally overpriced - fish and chips was about $ 15 . . . .,The review expressed opinion on [food prices],AD
BHD#9:0,Tasty Dog !,The review expressed opinion on [food quality],AD
BHD#9:1,"An awesome organic dog , and a conscious eco friendly establishment .","The review expressed opinion on [food quality], opinion on [restaurant miscellaneous]",AD
BHD#9:2,One of the best hot dogs I have ever eaten .,The review expressed opinion on [food quality],AD
BHD#9:3,Can ' t wait to go back .,The review expressed opinion on [restaurant general],AD
BzG#1:0,The Cypriot restaurant has a lot going for it .,The review expressed opinion on [restaurant general],AD
BzG#1:1,But the best pork souvlaki I ever had is the main thing .,The review expressed opinion on [food quality],AD
BzG#1:3,Run don ' t walk .,The review expressed opinion on [restaurant general],AD
EVPK#10:0,Super YUMMY Pizza !,The review expressed opinion on [food quality],AD
EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant .,The review expressed opinion on [ambience general],AD
EVPK#10:2,"I LOOOVE their eggplant pizza , as well as their pastas !","The review expressed opinion on [food quality], opinion on [food quality]",AD
EVPK#10:3,"We had half / half pizza , mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza !",The review expressed opinion on [food style_options],AD
EVPK#10:4,"We had fun eating in there , we were there like around 3 a . m . in the morning !",The review expressed opinion on [restaurant general],AD
EVPK#10:5,"Will comeback for sure , wish they have it here in LA . .",The review expressed opinion on [restaurant general],AD
Z#3:0,"Excellent food , although the interior could use some help .","The review expressed opinion on [food quality], opinion on [ambience general]",AD
Z#3:1,"The space kind of feels like an Alice in Wonderland setting , without it trying to be that .",The review expressed opinion on [ambience general],AD
Z#3:2,"I paid just about $ 60 for a good meal , though : )","The review expressed opinion on [food quality], opinion on [food prices]",AD
Z#3:3,Great sake !,The review expressed opinion on [drinks quality],AD
Y#7:0,"Reliable , Fresh Sushi",The review expressed opinion on [food quality],AD
Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious .,"The review expressed opinion on [food quality], opinion on [food quality], opinion on [food style_options]",AD
Y#7:3,Have never had a problem with service save a missing rice once .,The review expressed opinion on [service general],AD
Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week .,The review expressed opinion on [service general],AD
Y#7:5,Delivery guy sometimes get upset if you don ' t tip more than 10 % .,The review expressed opinion on [service general],AD
Y#3:0,Best . Sushi . Ever .,The review expressed opinion on [food quality],AD
Y#3:1,This place has ruined me for neighborhood sushi .,The review expressed opinion on [food quality],AD
Y#3:2,"Creative , consistent , fresh .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
Y#3:3,"Excellent sashimi , and the millennium roll is beyond delicious .","The review expressed opinion on [food quality], opinion on [food quality]",AD
Y#3:4,Not cheap but very yummy .,"The review expressed opinion on [food quality], opinion on [food prices]",AD
Y#3:5,Love it .,The review expressed opinion on [restaurant general],AD
Y#2:0,"Very , very nice",The review expressed opinion on [restaurant general],AD
Y#2:1,"The place is a bit hidden away , but once you get there , it ' s all worth it .","The review expressed opinion on [restaurant general], opinion on [location general]",AD
Y#2:2,not only is the food,"The review expressed opinion on [restaurant general], opinion on [food quality]",AD
WE#9:0,Loved It,The review expressed opinion on [restaurant general],AD
WE#9:2,We had a very nice time .,The review expressed opinion on [restaurant general],AD
WE#9:3,"The waiter was attentive , the food was delicious and the views of the city were great .","The review expressed opinion on [service general], opinion on [food quality], opinion on [location general]",AD
WE#9:4,I ' d definitely go back again .,The review expressed opinion on [restaurant general],AD
TR#3:0,Great place to relax and enjoy your dinner,The review expressed opinion on [ambience general],AD
TR#3:1,There is something about their atmosphere that makes me come back nearly every week .,The review expressed opinion on [ambience general],AD
