input_text_ids,input_text,target_text,prefix
498657:2,"The rest of the dim sum , though pricey by Chinatown standards , is worth it . </s>","The review expressed [positive] opinion on [food quality] for [dim sum], [negative] opinion on [food prices] for [dim sum] </s>",TASD
498657:3,Steamed fresh so brought hot hot hot to your table . </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
498657:4,"The wait here is long for dim sum , but if you don ' t like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative . </s>","The review expressed [negative] opinion on [service general] for [wait], [negative] opinion on [restaurant miscellaneous] for [NULL], [negative] opinion on [ambience general] for [atmosphere] </s>",TASD
498657:5,"A few tips : skip the turnip cake , roast pork buns and egg custards . </s>","The review expressed [negative] opinion on [food quality] for [turnip cake], [negative] opinion on [food quality] for [roast pork buns], [negative] opinion on [food quality] for [egg custards] </s>",TASD
498657:6,These are overpriced and you can get better just around the corner : </s>,"The review expressed [negative] opinion on [food quality] for [NULL], [negative] opinion on [food prices] for [NULL] </s>",TASD
503807:1,I was pleasantly suprised . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
503807:2,The food was exceptional . </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
503807:4,"I choose to go with one of the special , the braised lamb shank in red wine , which was excellent . </s>",The review expressed [positive] opinion on [food quality] for [braised lamb shank in red wine] </s>,TASD
503807:5,The service was friendly and the atmosphere was casual . </s>,"The review expressed [positive] opinion on [service general] for [service], [neutral] opinion on [ambience general] for [atmosphere] </s>",TASD
503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal </s>,"The review expressed [positive] opinion on [food quality] for [meal], [neutral] opinion on [ambience general] for [restaurant] </s>",TASD
505535:0,this little place has a cute interior decor and affordable city prices . </s>,"The review expressed [positive] opinion on [restaurant prices] for [place], [positive] opinion on [ambience general] for [interior decor] </s>",TASD
505535:1,"the pad se ew chicken was delicious , however the pad thai was far too oily . </s>","The review expressed [positive] opinion on [food quality] for [pad se ew chicken], [negative] opinion on [food quality] for [pad thai] </s>",TASD
507755:0,"Have eaten at Ginger House several times , and it ' s always good . </s>",The review expressed [positive] opinion on [restaurant general] for [Ginger House] </s>,TASD
507755:1,The fried dumplings are GREAT ! </s>,The review expressed [positive] opinion on [food quality] for [fried dumplings] </s>,TASD
507755:2,Finally a reliable Chinese restaurant ! </s>,The review expressed [positive] opinion on [restaurant general] for [Chinese restaurant] </s>,TASD
507844:0,This place would be so much better served by being run by a group that actually understands customer service . </s>,The review expressed [negative] opinion on [service general] for [customer service] </s>,TASD
507844:1,"The only thing you can do here is walk in and eat . . but planning an event , especially a small , intimate one , forget about it . </s>",The review expressed [negative] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile ! </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
507844:3,"Nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
507844:4,"Terrible , terrible management - deserves to be shut - down . </s>","The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [service general] for [management] </s>",TASD
507937:0,Never fails to please . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
507937:1,"delicious bagels , especially when right out of the oven . </s>",The review expressed [positive] opinion on [food quality] for [bagels] </s>,TASD
507937:2,Spreads and toppings are great - though a bit pricey . </s>,"The review expressed [positive] opinion on [food quality] for [Spreads], [positive] opinion on [food quality] for [toppings], [negative] opinion on [food prices] for [Spreads], [negative] opinion on [food prices] for [toppings] </s>",TASD
507937:3,Service is fast and friendly . </s>,The review expressed [positive] opinion on [service general] for [Service] </s>,TASD
507937:4,"Only drawback - they won ' t toast your bagel , and they don ' t make eggs for the bagel . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
507937:5,But that is highly forgivable . </s>,The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
509227:0,"Been there , done that , and New York , it ' s not that big a deal . </s>",The review expressed [neutral] opinion on [restaurant general] for [NULL] </s>,TASD
509227:1,"The food is decent at best , and the ambience , well , it ' s a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying . </s>","The review expressed [negative] opinion on [food quality] for [food], [negative] opinion on [ambience general] for [ambience] </s>",TASD
509227:2,"If celebrities make you sweat , then your in for a ride , but if your like most around these parts then you ' ll just yawn and wonder whats with all the hype . </s>",The review expressed [negative] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
509227:3,"Rao is a good restaurant , but it ' s nothing special . </s>",The review expressed [neutral] opinion on [restaurant general] for [Rao] </s>,TASD
511290:1,"But after last night , Spice Grill is the only place I ' m eating indian cuisine . </s>",The review expressed [positive] opinion on [food quality] for [indian cuisine] </s>,TASD
511290:2,You must try the shrimp appetizers . </s>,The review expressed [positive] opinion on [food quality] for [shrimp appetizers] </s>,TASD
511290:3,Even my Indian friend couldn ' t believe how good and tasty everything was . </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time . </s>,"The review expressed [positive] opinion on [service general] for [staff], [positive] opinion on [ambience general] for [ambience] </s>",TASD
512294:0,"Great food , great prices , great service . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [restaurant prices] for [NULL] </s>",TASD
512294:1,"If you are looking for a good quality , cheap eats - this is the place . </s>","The review expressed [positive] opinion on [food quality] for [eats], [positive] opinion on [food prices] for [eats] </s>",TASD
512925:0,it ' s a perfect place to have a amanzing indian food . </s>,The review expressed [positive] opinion on [food quality] for [indian food] </s>,TASD
512925:1,I really loved the different and inovated touch that ' s the cheff gives to the food . </s>,The review expressed [positive] opinion on [food style_options] for [cheff] </s>,TASD
512925:2,"also it ' s great to have dinner in a very romantic and confortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place ! </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [ambience general] for [place] </s>",TASD
513395:1,"Their bagels are fine , but they are a little overcooked , and not really a ' special ' bagel experience . </s>",The review expressed [negative] opinion on [food quality] for [bagels] </s>,TASD
513521:0,Great bagels made the old - fashioned way . </s>,"The review expressed [positive] opinion on [food quality] for [bagels], [positive] opinion on [food style_options] for [bagels] </s>",TASD
513521:2,Drawbacks : service is slow and they don ' t toast ! </s>,The review expressed [negative] opinion on [service general] for [service] </s>,TASD
519425:0,The food was absolutely amazing ! ! </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
519425:1,The baked clams octopus we shared as appetizers were the best we ' ve ever had ! ! </s>,The review expressed [positive] opinion on [food quality] for [baked clams octopus] </s>,TASD
519425:2,"The lamb was tender so full of flavor , the dessert was divine ! ! </s>","The review expressed [positive] opinion on [food quality] for [lamb], [positive] opinion on [food quality] for [dessert] </s>",TASD
519425:3,The waiter was attentive . </s>,The review expressed [positive] opinion on [service general] for [waiter] </s>,TASD
519425:4,The place itself is beautiful the bar scene seems to be happening . </s>,"The review expressed [positive] opinion on [ambience general] for [place], [positive] opinion on [ambience general] for [bar scene] </s>",TASD
521916:0,"Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion . . try the potato stuff kanish best one . </s>","The review expressed [negative] opinion on [service general] for [waiter], [positive] opinion on [food quality] for [potato stuff kanish], [neutral] opinion on [food quality] for [Appetizers] </s>",TASD
521916:1,"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good . </s>","The review expressed [positive] opinion on [food quality] for [chicken], [negative] opinion on [food quality] for [salmon], [negative] opinion on [food style_options] for [servings for main entree] </s>",TASD
521916:2,Dessert is a joke . . . dont bother </s>,The review expressed [negative] opinion on [food quality] for [Dessert] </s>,TASD
527109:0,"Volare virgins or weekly regulars , everyone gets treated the same and you can ' t ask for more than that when the service is this friendly . </s>",The review expressed [positive] opinion on [service general] for [service] </s>,TASD
527109:1,"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine . </s>","The review expressed [positive] opinion on [food style_options] for [portions], [positive] opinion on [food style_options] for [veal], [positive] opinion on [ambience general] for [feel] </s>",TASD
527109:2,"The anti - pasta was excellent , especially the calamari , as were the filling pasta mains . </s>","The review expressed [positive] opinion on [food quality] for [anti - pasta], [positive] opinion on [food quality] for [calamari], [positive] opinion on [food quality] for [pasta mains], [positive] opinion on [food style_options] for [pasta mains] </s>",TASD
527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal . </s>,"The review expressed [positive] opinion on [drinks style_options] for [wine list], [positive] opinion on [food prices] for [meal] </s>",TASD
527109:4,"Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . . </s>","The review expressed [positive] opinion on [drinks style_options] for [measures of liquers], [neutral] opinion on [restaurant prices] for [NULL] </s>",TASD
528251:0,Fantastic place . </s>,The review expressed [positive] opinion on [restaurant general] for [place] </s>,TASD
528251:1,Cute and decorative . </s>,The review expressed [positive] opinion on [ambience general] for [NULL] </s>,TASD
528251:2,A pleasant surprise . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
528251:3,Go there to relax and feel like your somewhere else . </s>,The review expressed [positive] opinion on [ambience general] for [NULL] </s>,TASD
530517:0,Lucky Strike is a great casual place to just grab a bite to eat . </s>,The review expressed [positive] opinion on [restaurant general] for [Lucky Strike] </s>,TASD
530517:2,"Great food , great decor , great service . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [ambience general] for [decor] </s>",TASD
530517:3,I recommend it ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
535086:0,"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks ! </s>",The review expressed [positive] opinion on [restaurant miscellaneous] for [spot] </s>,TASD
535086:1,( Always ask the bartender for the SEASONAL beer ! ! ! </s>,The review expressed [positive] opinion on [drinks quality] for [SEASONAL beer] </s>,TASD
535086:2,Guaranteed to be a tasty experience ! ) </s>,The review expressed [positive] opinion on [drinks quality] for [NULL] </s>,TASD
535086:3,Excellent spot for holiday get togethers with co - workers or friends that you haven ' t seen in a while . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [spot] </s>,TASD
535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED ! </s>,The review expressed [positive] opinion on [restaurant general] for [Heartland Brewery] </s>,TASD
535086:5,All the people that I bring there go back on their own and bring THEIR friends ! </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
535086:6,Go there once and oh yes . . . you will go back . . . you will . . . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
535171:0,What a great place ! </s>,The review expressed [positive] opinion on [restaurant general] for [place] </s>,TASD
535171:1,Not the typical NYC gimmick theme restaurant . </s>,The review expressed [positive] opinion on [ambience general] for [restaurant] </s>,TASD
535171:2,"A cool bar with great food , and tons of excellent beer . </s>","The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [drinks style_options] for [beer], [positive] opinion on [ambience general] for [bar], [positive] opinion on [drinks quality] for [beer] </s>",TASD
535171:3,And even with it ' s Pub atmosphere they were great to my kids too ! </s>,The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
535171:4,Loved it ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
535248:1,The shrimp scampi was excellent and the antipasti were plentiful . </s>,"The review expressed [positive] opinion on [food quality] for [shrimp scampi], [positive] opinion on [food style_options] for [antipasti] </s>",TASD
535248:2,It is expensive but well worth the money . </s>,"The review expressed [positive] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
535248:3,"If you venture off the island of Manhattan and can ' t seem to find a great Italian restaurant , drive to Corona . </s>",The review expressed [positive] opinion on [restaurant general] for [Corona] </s>,TASD
536919:0,The only thing more wonderful than the food ( which is exceptional ) is the service . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food] </s>",TASD
536919:1,The only thing the waiters don ' t do for you is wipe your chin when you leave . </s>,The review expressed [positive] opinion on [service general] for [waiters] </s>,TASD
536919:2,Wonderful at holiday time . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
541532:0,Cozy romantic atomosphere with only around 15 tables at most . </s>,The review expressed [positive] opinion on [ambience general] for [atomosphere] </s>,TASD
541532:1,Service was very prompt but slightly rushed . </s>,"The review expressed [positive] opinion on [service general] for [Service], [negative] opinion on [service general] for [Service] </s>",TASD
541532:2,"Food was very good , but not what I would consider out of this world . </s>",The review expressed [neutral] opinion on [food quality] for [Food] </s>,TASD
541532:3,Go here for a romantic dinner but not for an all out wow dining experience . </s>,"The review expressed [negative] opinion on [restaurant miscellaneous] for [NULL], [positive] opinion on [ambience general] for [NULL] </s>",TASD
553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
553097:1,Too bad the food wasn ' t of the same heritage . </s>,The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
553097:2,"The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle . </s>","The review expressed [negative] opinion on [food quality] for [porcini mushroom pasta special], [negative] opinion on [food quality] for [seafood tagliatelle] </s>",TASD
553097:3,A real dissapointment . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
553097:4,But that wasn ' t the icing on the cake : a tiramisu that resembled nothing I have ever had . </s>,The review expressed [negative] opinion on [food quality] for [tiramisu] </s>,TASD
553097:5,They should have called it mascarpone with chocolate chips - good but a far cry from what the name implies . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
553097:6,Priced at upper intermediate range . </s>,The review expressed [negative] opinion on [restaurant prices] for [NULL] </s>,TASD
555734:0,I really liked this place . </s>,The review expressed [positive] opinion on [restaurant general] for [place] </s>,TASD
555734:1,"Everything I had was good , and I ' m a eater . </s>",The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
555734:2,It was pretty inexpensive too . </s>,The review expressed [positive] opinion on [restaurant prices] for [NULL] </s>,TASD
558423:0,This place has the best Chinese style BBQ ribs in the city . </s>,"The review expressed [positive] opinion on [food quality] for [BBQ ribs], [positive] opinion on [food style_options] for [BBQ ribs] </s>",TASD
558423:1,I also recommend the rice dishes or the different varieties of congee ( rice porridge ) . </s>,The review expressed [positive] opinion on [food quality] for [rice dishes] </s>,TASD
558423:2,It ' s great to go for a quick lunch either alone or with a friend . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
558423:3,It ' s definately not a place to go if you want to impress someone . </s>,The review expressed [negative] opinion on [restaurant miscellaneous] for [place] </s>,TASD
558423:4,"However , if you want great food at a great price and don ' t mind the decor , you can ' t beat this place . </s>","The review expressed [positive] opinion on [food quality] for [food], [neutral] opinion on [ambience general] for [decor], [positive] opinion on [food prices] for [food] </s>",TASD
558423:5,Quick and friendly service . </s>,The review expressed [positive] opinion on [service general] for [service] </s>,TASD
558423:6,This is one of the best comfort food places in the city . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
558423:7,It ' s somewhere you can eat and be happy . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
561054:1,"When you ' re sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you ' d never know there was a world outside . </s>","The review expressed [positive] opinion on [ambience general] for [main dining room], [positive] opinion on [ambience general] for [ceiling] </s>",TASD
561054:2,"The food is wonderful , tasty and filling , and the service is professional and friendly . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [food style_options] for [food] </s>",TASD
561054:3,"I can ' t wait for summer , when they serve outside on their gigantic patio . </s>",The review expressed [positive] opinion on [ambience general] for [patio] </s>,TASD
565344:0,I recently tried Suan and I thought that it was great . </s>,The review expressed [positive] opinion on [restaurant general] for [Suan] </s>,TASD
565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money . </s>,"The review expressed [positive] opinion on [restaurant general] for [place], [positive] opinion on [food style_options] for [food], [positive] opinion on [food prices] for [food] </s>",TASD
565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [food quality] for [hot sauce] </s>",TASD
565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
571962:0,They all know you . </s>,The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
571962:1,Good food . </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
571962:2,Good drink . </s>,The review expressed [positive] opinion on [drinks quality] for [drink] </s>,TASD
571962:3,How do you rate home ? </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
578016:0,I have never had cheescake like this . </s>,The review expressed [positive] opinion on [food quality] for [cheescake] </s>,TASD
578016:1,I thought I had died and gone to heaven . </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
584025:0,"Great spot , whether looking for a couple of drinks or quiet dinner . </s>","The review expressed [positive] opinion on [restaurant general] for [spot], [positive] opinion on [restaurant miscellaneous] for [spot] </s>",TASD
584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months . </s>,The review expressed [positive] opinion on [ambience general] for [outdoor seating] </s>,TASD
584025:2,The food is great and they have a good selecion of wines at reasonable prices . </s>,"The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [drinks style_options] for [selecion of wines], [positive] opinion on [drinks prices] for [selecion of wines] </s>",TASD
584025:3,Have been several times and it never dissapoints . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
608500:1,We were less than impressed . </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
608500:2,"While the ambiance and atmosphere were great , the food and service could have been a lot better . </s>","The review expressed [negative] opinion on [service general] for [service], [negative] opinion on [food quality] for [food], [positive] opinion on [ambience general] for [ambiance], [positive] opinion on [ambience general] for [atmosphere] </s>",TASD
608500:3,"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone . </s>","The review expressed [negative] opinion on [food quality] for [chicken casserole], [negative] opinion on [food style_options] for [chicken casserole] </s>",TASD
608500:4,Probably would not go again . . . </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
610611:0,"i ' ve been to sapphire twice and both times the food was fine , if not good . </s>",The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
610611:1,"stick with the chicken , beef , and lamb dishes . </s>","The review expressed [positive] opinion on [food quality] for [chicken], [positive] opinion on [food quality] for [beef], [positive] opinion on [food quality] for [lamb dishes] </s>",TASD
610611:4,"service is friendly , and never had a problem walking in and getting a table . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [restaurant miscellaneous] for [NULL] </s>",TASD
610611:6,skip dessert . </s>,The review expressed [negative] opinion on [food quality] for [dessert] </s>,TASD
611117:0,Best Reuben sandwich ever ! </s>,The review expressed [positive] opinion on [food quality] for [Reuben sandwich] </s>,TASD
611117:1,A classic ! </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
611117:2,Don ' t miss Bloom ' s on your next trip to Manhatten . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
611117:3,"It was the first place we ate on our first trip to New York , and it will be the last place we stop as we head out of town on our next trip to New York . </s>",The review expressed [positive] opinion on [restaurant miscellaneous] for [place] </s>,TASD
611117:4,Thanks Bloom ' s for a lovely trip . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
615180:1,"The food was not fresh , the sauces were bland and very oily . </s>","The review expressed [negative] opinion on [food quality] for [food], [negative] opinion on [food quality] for [sauces] </s>",TASD
615180:2,It just wasn ' t Thai . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
620892:1,Was surprisingly disappointed . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
620892:2,Pizza was a little soggy . </s>,The review expressed [negative] opinion on [food quality] for [Pizza] </s>,TASD
620892:3,Ravioli was good . . . but I have to say that I found everything a bit overpriced . </s>,"The review expressed [positive] opinion on [food quality] for [Ravioli], [negative] opinion on [food prices] for [NULL] </s>",TASD
620892:4,Not enough wines by the glass either . </s>,The review expressed [negative] opinion on [drinks style_options] for [wines by the glass] </s>,TASD
620892:5,"Service , however , was excellent . . . and I liked the setting / atmosphere a lot . </s>","The review expressed [positive] opinion on [service general] for [Service], [positive] opinion on [ambience general] for [NULL] </s>",TASD
620892:6,"Food was just average . . . if they lowered the prices just a bit , it would be a bigger draw . </s>","The review expressed [neutral] opinion on [food quality] for [Food], [negative] opinion on [food prices] for [Food] </s>",TASD
624715:0,This place is a great bargain . </s>,The review expressed [positive] opinion on [restaurant prices] for [place] </s>,TASD
624715:1,Authentic Pakistani food . </s>,The review expressed [positive] opinion on [food quality] for [Pakistani food] </s>,TASD
624715:2,People are always friendly . </s>,The review expressed [positive] opinion on [service general] for [People] </s>,TASD
624715:3,Don ' t waste money on decor . </s>,The review expressed [neutral] opinion on [ambience general] for [decor] </s>,TASD
624715:4,"Just straight up cheap , good food . </s>","The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [food prices] for [food] </s>",TASD
626269:0,Faan is sooo good . </s>,The review expressed [positive] opinion on [restaurant general] for [Faan] </s>,TASD
626269:1,The best pad thai i ' ve ever had . </s>,The review expressed [positive] opinion on [food quality] for [pad thai] </s>,TASD
626269:2,The design and atmosphere is just as good . </s>,"The review expressed [positive] opinion on [ambience general] for [design], [positive] opinion on [ambience general] for [atmosphere] </s>",TASD
626269:3,bottles of wine are cheap and good . </s>,"The review expressed [positive] opinion on [drinks prices] for [bottles of wine], [positive] opinion on [drinks quality] for [bottles of wine] </s>",TASD
626269:4,What more could you want ? </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
630914:0,The food was actually aweful . </s>,The review expressed [negative] opinion on [food quality] for [food] </s>,TASD
630914:1,I ' m not picky - but it was actually gross . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
630914:2,"The mussles were the fishiest things I ' ve ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w / chicken had bones in it . . . It was disgusting . </s>","The review expressed [negative] opinion on [food quality] for [mussles], [negative] opinion on [food quality] for [seabass], [negative] opinion on [food quality] for [goat cheese salad] </s>",TASD
630914:3,"Nice atmosphere , the service was very pleasant and the desert was good . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [desert], [positive] opinion on [ambience general] for [atmosphere] </s>",TASD
630914:4,Wouldn ' t recomend it for dinner ! </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
632121:0,This is the perfect date spot for Williamsburg couples . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
632121:1,The jukebox plays everything from Italian Opera to The Strokes . </s>,The review expressed [positive] opinion on [ambience general] for [jukebox] </s>,TASD
632121:2,"The food is amazing , rich pastas and fresh doughy pizza . </s>","The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [food quality] for [pizza], [positive] opinion on [food style_options] for [pastas] </s>",TASD
632121:3,"Best of all is the warm vibe , the owner is super friendly and service is fast . </s>","The review expressed [positive] opinion on [service general] for [owner], [positive] opinion on [service general] for [service], [positive] opinion on [ambience general] for [vibe] </s>",TASD
632121:4,"If only they delivered , they ' d make a mint ! </s>",The review expressed [neutral] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
657129:0,go here for the drinks ! </s>,The review expressed [positive] opinion on [drinks quality] for [drinks] </s>,TASD
657129:3,the drinks are amazing and half off till 8pm . </s>,"The review expressed [positive] opinion on [drinks prices] for [drinks], [positive] opinion on [drinks quality] for [drinks] </s>",TASD
657129:4,"Ask for Usha , the nicest bartender in manhattan . </s>",The review expressed [positive] opinion on [service general] for [Usha] </s>,TASD
657129:5,My fav was the sassy lassi . . . </s>,The review expressed [positive] opinion on [drinks quality] for [sassy lassi] </s>,TASD
680345:0,This is an amazing place to try some roti rolls . </s>,The review expressed [positive] opinion on [food quality] for [roti rolls] </s>,TASD
680345:1,I really recommend the very simple Unda ( Egg ) rolls . </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
680345:2,"Delicate spices , onions , eggs and a kick - ass roti . </s>","The review expressed [positive] opinion on [food quality] for [spices], [positive] opinion on [food quality] for [onions], [positive] opinion on [food quality] for [eggs], [positive] opinion on [food quality] for [roti] </s>",TASD
680345:3,Amazing ! </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
680390:0,"Toons has recently been redone , so it ' s now a very attractive space . </s>",The review expressed [positive] opinion on [ambience general] for [Toons] </s>,TASD
680390:1,The food ' s as good as ever . </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
680390:2,"In an area sadly lacking in decent Thai food , this is one of the best spots . </s>",The review expressed [positive] opinion on [food quality] for [Thai food] </s>,TASD
682250:0,"Went here last night - nice decor , good service , but the food was surprisingly excellent . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [ambience general] for [decor] </s>",TASD
682250:1,"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people . </s>",The review expressed [positive] opinion on [food style_options] for [portions] </s>,TASD
682250:3,Can ' t wait to go back . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
682391:0,Best drumsticks over rice and sour spicy soup in town ! </s>,"The review expressed [positive] opinion on [food quality] for [drumsticks over rice], [positive] opinion on [food quality] for [sour spicy soup] </s>",TASD
682391:1,Beef noodle soup is good as well . </s>,The review expressed [positive] opinion on [food quality] for [Beef noodle soup] </s>,TASD
682391:2,The service is good and the resturant is clean . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [ambience general] for [resturant] </s>",TASD
682391:3,Best Taiwanese food in NY ! </s>,The review expressed [positive] opinion on [food quality] for [Taiwanese food] </s>,TASD
707917:0,I have been to Rao ' s probably 15 times the past 3 years and it keeps getting better . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
707917:1,"For those that go once and don ' t enjoy it , all I can say is that they just don ' t get it . </s>",The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
707917:2,Rao ' s has the best service and atmosphere in NYC . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [ambience general] for [atmosphere] </s>",TASD
707917:3,Good luck getting a table . </s>,The review expressed [neutral] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
709294:0,My roommate and I LOVE this place . </s>,The review expressed [positive] opinion on [restaurant general] for [place] </s>,TASD
709294:1,"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me . </s>",The review expressed [positive] opinion on [ambience general] for [outdoor seating] </s>,TASD
709294:2,Indoor was very cozy and cute . </s>,The review expressed [positive] opinion on [ambience general] for [Indoor] </s>,TASD
709294:3,"The portion sizes here are huge , and the sushi is good . </s>","The review expressed [positive] opinion on [food quality] for [sushi], [positive] opinion on [food style_options] for [portion] </s>",TASD
709294:5,Staff is very accomodating . </s>,The review expressed [positive] opinion on [service general] for [Staff] </s>,TASD
713152:0,"Excellent dumplings served amid clean , chic decor . </s>","The review expressed [positive] opinion on [food quality] for [dumplings], [positive] opinion on [ambience general] for [decor] </s>",TASD
